fileName,size,sha256,mvid,assemblyName,assemblyVersion,typeCount,publicTypeCount,methodCount,publicMemberCount,status
"System.Threading.Tasks.Extensions.dll",5120,"96150ABDCA5DF4446B376560E069D59B3550212DEDA8CBDD316272F6B834F597","531f1a1d-f612-4ccb-ae13-196f90fe00c4","System.Threading.Tasks.Extensions","4.2.0.0",0,0,0,0,"Present"
"System.Transactions.dll",35328,"EF7B63B133BF3F0150E13AA2E1B21628DDBDCDB5A949C11E185743D696FAE9EE","41ef770f-90fd-46f0-9722-c67700ba3e6a","System.Transactions","4.0.0.0",49,39,242,201,"Present"
"System.Xaml.dll",187904,"F277C367D8F2D99E8C3B9DE56FFA73F40D5F2DBEE89195C28DE925AE90F74035","4c86a7f3-cb57-4d6b-a740-a0668483f006","System.Xaml","4.0.0.0",212,106,1605,994,"Present"
"System.Xml.dll",3160064,"50F029487999D62B805A4042831F6CA6FAA62D110D82F2381BA5775E5557C438","5e162371-fcb1-4d1f-903e-4090d078ee23","System.Xml","4.0.0.0",1681,315,17197,3975,"Present"
"System.Xml.Linq.dll",136704,"14C33AD41219BC7DE05D089F75AB5F25A570D899E3DB2186E2B860DFB76826AD","8c52de2e-14a9-4ac5-91c3-4281c457f80c","System.Xml.Linq","4.0.0.0",105,26,991,432,"Present"
"Telepathy.dll",21504,"46F76CA1612AF508A99C85D35483B5B9D406F78D653E2F1B2F69A3BE6802BA3A","e5e51fd8-92d0-40ed-a22b-29d97801f5ed","Telepathy","0.0.0.0",25,12,69,80,"Present"
"ToString.dll",4608,"B5ECB0A55B9488C7B02CE1EC5E8796961C60301A8E833C32D6B8400A8372D57D","40788e31-8714-431a-a733-7142b9bdf444","ToString","1.11.1.0",2,2,2,2,"Present"
"UniTask.Addressables.dll",12800,"C1EEC78FA6B31DB375FD2D3EA3BC6E9FD6D0071E28AA3517E0D30A3C59C3435D","1864a04f-b2c8-4c1b-b4a2-c7abc69cfd60","UniTask.Addressables","0.0.0.0",11,2,44,12,"Present"
"UniTask.dll",566272,"D26A01C88DFE79A08767D5AF6924123CDB0F7CE33F082BDBBF2822E4CEDFF9F2","99b57573-ee2e-44ed-9500-4bae644fe90e","UniTask","0.0.0.0",619,300,3539,1425,"Present"
"UniTask.DOTween.dll",4096,"A4DED3CA088A8C57411F6F140C017475324CF2EA861E61BB64BFA16A768E3030","34c35e51-0a61-401f-8630-b3f051624b2b","UniTask.DOTween","0.0.0.0",2,0,2,0,"Present"
"UniTask.Linq.dll",701952,"6BB04CB8084CB73B875B639100C133B9C866181EEE86FDBB46A8A65D4A9A8F8F","27bc98f2-0a2f-40ae-91b9-1e6b23f98758","UniTask.Linq","0.0.0.0",569,2,2441,476,"Present"
"UniTask.TextMeshPro.dll",13312,"384CD1211F7C0EAB2472C8753509205D587F815CA93BFB2576C088B7B97B9D57","b7d27bf7-73e6-4d77-9c77-901ff5fd8619","UniTask.TextMeshPro","0.0.0.0",8,1,55,47,"Present"
"Unity.2D.Animation.Runtime.dll",88064,"25985987C332480392B64C7D465F6360762D3CD06E51E2B26234D73852E0B3D4","618ebbbf-746b-4cc1-b8e0-eb42d3c0d909","Unity.2D.Animation.Runtime","0.0.0.0",93,9,467,76,"Present"
"Unity.2D.Common.Runtime.dll",47616,"A3E7193C9F0F4574BE743FFA04D30DCF427FF9E8032050504C953CB72F7D909B","365f9d9d-ab2a-4007-9f32-175ee3e17657","Unity.2D.Common.Runtime","0.0.0.0",42,0,147,0,"Present"
"Unity.2D.IK.Runtime.dll",27648,"764F2501AD2845F1A0EBF99F19C34CE81A16A63FBBE90367022DA45A5D0E13F7","7826d4b7-5b21-4ac1-9201-05b91f263568","Unity.2D.IK.Runtime","0.0.0.0",23,12,158,101,"Present"
"Unity.2D.PixelPerfect.dll",12800,"F36906D223040FFFDC81794589E9F0A0FC0D80580DE039854D5D6E8E95E854E9","68fe4df8-cbe9-483b-993c-45ccd273e083","Unity.2D.PixelPerfect","0.0.0.0",9,2,54,30,"Present"
"Unity.2D.SpriteShape.Runtime.dll",112640,"C631B7CF3D4C2492F526871980BFEB9D7582D0833A2A30D11CCED295961653A5","fa3a6d02-cea6-4921-a31f-cba377225505","Unity.2D.SpriteShape.Runtime","0.0.0.0",68,16,503,190,"Present"
"Unity.2D.Tilemap.Extras.dll",34304,"82897F94A75596C874E14A095BCFA1A115CE605868863A3A272F890E89F77522","3f77d128-1c13-4f10-9e86-05295b6a52d5","Unity.2D.Tilemap.Extras","0.0.0.0",35,18,126,148,"Present"
"Unity.Addressables.dll",116224,"8484C81D15D05742DCF6ADE57C364151D248A7608D21E66E871156F1CAC9626C","6e701daa-d832-473f-85cd-22309ed9a49e","Unity.Addressables","0.0.0.0",103,31,647,345,"Present"
"Unity.Animation.Rigging.dll",114176,"B06810A8A2594BC75F242F1EB69AD0BE83BEF3AD02E3B0AD1395F9C81024FD39","6fab87b5-ec1d-4317-ac38-8852188de6f3","Unity.Animation.Rigging","0.0.0.0",140,113,817,1033,"Present"
"Unity.Animation.Rigging.DocCodeExamples.dll",6144,"D26FEF69715AAA9E668543D6880C1D93B54B2FA05A3251376EF164CEE7219BC6","a37c198f-3cfa-40bd-87df-81d778877103","Unity.Animation.Rigging.DocCodeExamples","0.0.0.0",7,2,9,2,"Present"
"Unity.Burst.dll",317440,"D85BC489FE45380444EBCC6E9E1F3538F35EDCFD1CCC6D2060718DC5C4250572","32f163e3-59e2-472a-a58d-b75762062fb4","Unity.Burst","0.0.0.0",91,42,3641,3786,"Present"
"Unity.Burst.Unsafe.dll",5632,"9D9C1FF52411DECBEE5D9F0D1CD61EBEAA222077AA77A52101EA3DEBAFAE98E2","9eaa2e25-81d1-45ae-9c55-5d2492ea3922","Unity.Burst.Unsafe","4.0.5.0",3,0,37,0,"Present"
"Unity.Collections.dll",452096,"9221FACFCBFD5658C1F0DF8176708E41527BC441EE29C3A410BF48125DA51F36","a86cc396-f962-49e0-83e9-3dee87b57c3c","Unity.Collections","0.0.0.0",343,196,3535,3367,"Present"
"Unity.Collections.LowLevel.ILSupport.dll",5120,"FF50383F807F9692E4913B97E47D86FEFCB8FAA33D6D48CD3E3FD6FC7FFB448D","9a61fa17-be5d-4b3e-9a42-684e9de45e94","Unity.Collections.LowLevel.ILSupport","0.0.0.0",6,0,4,0,"Present"
"Unity.Formats.Fbx.Runtime.dll",7168,"F06D19D6285761619D33AB6BDAA5518FB9B293FB3AAA06E30F8818B6D8848168","63874b22-dd99-4826-a90d-70d243d68328","Unity.Formats.Fbx.Runtime","0.0.0.0",8,0,21,0,"Present"
"Unity.InputSystem.dll",1131008,"7C2A0C9EB1679D65867AA1AF7CF8D7403010EA8E95247281FB9DB123AA2CCFA7","bb7d86b2-e56f-45b1-8d46-597e5826f8c3","Unity.InputSystem","1.14.0.0",650,334,5838,4887,"Present"
"Unity.InputSystem.ForUI.dll",17408,"0C48D6884E731E4E6EE1569DDFB5510BB54669D35C69C9625507924B68A76753","5301e656-e574-4cea-8954-7f6969c42cd9","Unity.InputSystem.ForUI","0.0.0.0",8,0,45,0,"Present"
"Unity.InternalAPIEngineBridge.001.dll",7168,"6520802C5038A88CF842ABB7E85202BC8F31666DA199505330887BB03DCE2F37","ef502d00-edc4-4dcb-b055-ec742eb7eeb8","Unity.InternalAPIEngineBridge.001","0.0.0.0",7,0,16,0,"Present"
"Unity.InternalAPIEngineBridge.013.dll",6144,"235B9E2AD2B78648E81732F9B464C090D3E105832A8D5ABD3A41096B8B77F9B6","90dcc5d7-39e8-49f9-9a37-f1ea4bfa96d3","Unity.InternalAPIEngineBridge.013","0.0.0.0",7,0,8,0,"Present"
"Unity.Localization.dll",314368,"A68E623A647C00741F7E7F903D6C8A4AF26F48062983BEF3F88A49AFCDF87871","efda8dc0-d823-4c63-8abf-f899cbca6ba4","Unity.Localization","0.0.0.0",384,264,2167,1657,"Present"
"Unity.Mathematics.dll",752640,"CE571D8800923903ED695699AB8FD81A4FB19B3EACC160C4BE9626188D53F0AE","1f95c7bb-ef4a-4731-ae47-96c0e70d1ce6","Unity.Mathematics","0.0.0.0",103,78,9427,12604,"Present"
"Unity.MemoryProfiler.dll",7168,"2DA229F43AC41C6B51AFBE41504A1F0E9D86D6F2BF41EBB8C9E1404003FF98F7","272ad9ef-eff8-4e35-998c-f900ca2ca5e5","Unity.MemoryProfiler","0.0.0.0",8,1,10,2,"Present"
"Unity.Multiplayer.Center.Common.dll",10752,"B31F4A21F441BB1872BA5E6DA71E275750C95E775B3F135FAB9A01D592C87312","e987d7bc-d7cf-4fa7-91a7-6e67bacde394","Unity.Multiplayer.Center.Common","0.0.0.0",21,16,29,96,"Present"
"Unity.Polybrush.dll",47616,"D18322D64F74B50E6BECC42F57F3EF3493AEC756B3E430F8A846BAD89933D421","744057f7-ceca-49bf-9015-d4c120a3d435","Unity.Polybrush","0.0.0.0",50,5,222,37,"Present"
"Unity.Postprocessing.Runtime.dll",163840,"CAB5A8980E44396FC64F023F73F4D3CB28AADC38B7B01831A3DF64E68172C9AE","9a8cc271-55ba-4ac6-8036-95bee29805e2","Unity.Postprocessing.Runtime","0.0.0.0",144,91,609,667,"Present"
"Unity.ProBuilder.Csg.dll",19456,"7DBF43D3F499F59EAD2E44FC9CA737D78CE3F68C01045D0177CD29D08BB9576C","0cfcb6f4-a4f8-44ad-b560-efa9e371537e","Unity.ProBuilder.Csg","0.0.0.0",16,0,84,0,"Present"
"Unity.ProBuilder.dll",403968,"1CDE0E0BBDD673EA5E96DEC3263EF91C23917AD136CB78BAADDEBE4FC6C8337E","02074e5f-547c-46be-a565-45bcc5cd02eb","Unity.ProBuilder","0.0.0.0",208,77,1528,744,"Present"
"Unity.ProBuilder.KdTree.dll",21504,"E1B50F9ACA939A9BE6A579B749FBEEFD3524E4F57DFF4AE273BCD28798E57C8A","a4340101-451a-46e2-b6f0-8dc480a1c958","Unity.ProBuilder.KdTree","0.0.0.0",22,0,141,0,"Present"
"Unity.ProBuilder.Poly2Tri.dll",40448,"01D71A9130DFE330AE48A792BD72E73705E3293B232895B9CA250B50F563D22E","9461ed90-898d-41df-9b74-052159a9a85f","Unity.ProBuilder.Poly2Tri","0.0.0.0",38,0,262,0,"Present"
"Unity.ProBuilder.Stl.dll",14336,"F80C99E4C667199997F57A931E7732A165A3D968CE5F1045A9C60FB7711C9D79","7e863489-e56a-47da-8137-2b013ab5e64d","Unity.ProBuilder.Stl","0.0.0.0",12,1,29,3,"Present"
"Unity.Profiling.Core.dll",10240,"FA4D5CEA27F6AD5298DA3089E7115C28325CA4027C613AFE6C9722445EDA863E","a5dab161-1262-44c4-91c8-d3c6ba9eeb92","Unity.Profiling.Core","0.0.0.0",17,9,43,36,"Present"
"Unity.Rendering.LightTransport.Runtime.dll",305664,"BC9839D63D2529F853846A32D9C13648FD4DE1F62F83E3298F4503B53C6CF90F","4e0767a8-7ea6-47e5-a6be-8fd992a75018","Unity.Rendering.LightTransport.Runtime","0.0.0.0",99,0,389,0,"Present"
"Unity.RenderPipeline.Universal.ShaderLibrary.dll",9216,"199BA75F9472B1FD4CE41FC9853FD6F394FA1A189E43E01D5E0229E27BF3FF17","a7679cc4-eb6e-4aec-90c8-a76d6813975a","Unity.RenderPipeline.Universal.ShaderLibrary","0.0.0.0",23,18,2,107,"Present"
"Unity.RenderPipelines.Core.Runtime.dll",851456,"9E3893467B72C6B5A9E1E5800491B3D4684FED04FBB843E4DFD638DC1B0B517B","ef4762f5-f7db-4071-8d53-19f73597dd70","Unity.RenderPipelines.Core.Runtime","0.0.0.0",719,409,4915,3973,"Present"
"Unity.RenderPipelines.Core.Runtime.Shared.dll",5632,"AA67C645419E7727A415D4526ECBDAB2AA8C5034A84C7E5891E61E931B5EFA62","4817fbbd-b481-40e5-86d4-d03922ab6471","Unity.RenderPipelines.Core.Runtime.Shared","0.0.0.0",6,0,3,0,"Present"
"Unity.RenderPipelines.Core.Samples.Runtime.dll",18432,"C7E750C5EEADEBEF201E593568249E3DE3D1A8058293EBFB43D875043D93C2E1","23a11c2b-d002-45a0-942f-f5d04a95376f","Unity.RenderPipelines.Core.Samples.Runtime","0.0.0.0",18,9,51,59,"Present"
"Unity.RenderPipelines.Core.ShaderLibrary.dll",5120,"D10B2B0B2D30DA34BFCA11232AE663EA83F543F8AF486E61771373D277699541","4c35d344-37dd-421e-902f-c7a53d072c59","Unity.RenderPipelines.Core.ShaderLibrary","0.0.0.0",6,0,3,0,"Present"
"Unity.RenderPipelines.GPUDriven.Runtime.dll",209920,"A66BCBF909836FC19BAB0945196A39616CB52B6A9723874216E2BAEDCFFD0DFD","f8a57680-016e-4db0-9e3f-dbfa654c3637","Unity.RenderPipelines.GPUDriven.Runtime","0.0.0.0",220,13,839,69,"Present"
"Unity.RenderPipelines.ShaderGraph.ShaderGraphLibrary.dll",5120,"603CC73B27A8ABC0C508964DBBFEB1CD43E5FB263F9CF95ECE9D626989F36EA0","e5846cd6-389f-424d-807c-82c44601815a","Unity.RenderPipelines.ShaderGraph.ShaderGraphLibrary","0.0.0.0",6,0,3,0,"Present"
"Unity.RenderPipelines.Universal.2D.Runtime.dll",251392,"48AC40A86A6327A77076450BBC3027F344F30A976190B999A82C73D1F7A9EDD2","6dd4a645-5a7a-4f77-a6a7-0fe0de441543","Unity.RenderPipelines.Universal.2D.Runtime","0.0.0.0",189,25,1055,242,"Present"
"Unity.RenderPipelines.Universal.Config.Runtime.dll",5632,"3B732B0EC5274D6880A271A0F383B4ADD361098CB407CA6861A59E37167B663E","48129e83-f565-4132-aea9-09c83d907329","Unity.RenderPipelines.Universal.Config.Runtime","0.0.0.0",6,1,2,3,"Present"
"Unity.RenderPipelines.Universal.Runtime.dll",795136,"6972D1EED2AA196102F9518794867B20C51B4F310BDBB218BA554300DDA3C392","bc1cba56-ed15-4663-80d1-bc641f8f9139","Unity.RenderPipelines.Universal.Runtime","0.0.0.0",559,181,3164,2149,"Present"
"Unity.RenderPipelines.Universal.Shaders.dll",5120,"FAA23F23D146B1589B44C21FC1E5F5649683F2699AA3D38918E14DA6FCD55B0A","cd451f9c-daf5-4c78-a629-5951e075495c","Unity.RenderPipelines.Universal.Shaders","0.0.0.0",6,0,3,0,"Present"
"Unity.ResourceManager.dll",139776,"E0C19234686D6798C40180CFFD5B418E33EEAD9BA1F826C787FDFCC065B86217","a805777a-3908-4bd5-9b8f-e70237a3c544","Unity.ResourceManager","0.0.0.0",136,55,907,432,"Present"
"Unity.ScriptableBuildPipeline.dll",9216,"E429A68AE55C89CDCE5C46F140B3475DECD0A99561912FAAEBCE03DFFE563171","41ae43b3-fa01-44cc-bf39-88ca2c9b0fd3","Unity.ScriptableBuildPipeline","0.0.0.0",7,2,26,28,"Present"
"Unity.TerrainTools.dll",5632,"E9D6F2E9CCD25C3E9AAFF20B848DD5B76E33B6F8C45F374CA6F5F54C9AF5E70D","3403491f-bbd1-42cc-b29a-d412dd164e54","Unity.TerrainTools","0.0.0.0",6,1,5,4,"Present"
"Unity.TextMeshPro.dll",445952,"34CAF31FF7C4B601AC7BA023B3CB6062FDF2BF131CE0AB5DEB8D29F68CCDC50A","c34e68ea-05ce-4512-b22b-200d2535b29d","Unity.TextMeshPro","0.0.0.0",196,135,1817,1959,"Present"
"Unity.Timeline.dll",128512,"9839221E059C10E1666148AF3DB075D7E6349E251509DE3518DB6057246E98FD","040ccec8-40fc-4f0b-9a88-96fd543180c7","Unity.Timeline","1.0.0.0",126,57,886,575,"Present"
"Unity.VisualEffectGraph.Runtime.dll",103936,"274F23502C37E8C3C670BEC5F98C0BFFFE94F967BCD81B5DB9B7CBE28B56B80E","636684a8-c268-429f-ae3f-79931b838367","Unity.VisualEffectGraph.Runtime","0.0.0.0",107,9,512,46,"Present"
"UnityEngine.AccessibilityModule.dll",51384,"C2FC6BEB85625AE498BC642AE2E9FCFB5B1D34496AE28A7B6CCFA9AF2C9E9EB9","c043cf59-272f-4171-b3fa-39a720cfb33e","UnityEngine.AccessibilityModule","0.0.0.0",24,8,325,112,"Present"
"UnityEngine.AIModule.dll",71352,"324E838C799E2F9D3682BFD895BECFAF4978F588DFA50778C58D876053D68C09","bd0e832a-fafc-4344-b6c6-74452564b7da","UnityEngine.AIModule","0.0.0.0",33,32,568,506,"Present"
"UnityEngine.AMDModule.dll",20152,"92E17B8451279DE09F9F98C29C0710062946B4266DADB76B2E28D9ED0F83B670","b195e8e5-68d6-43db-bab4-2089bcd9d9d5","UnityEngine.AMDModule","0.0.0.0",11,8,58,75,"Present"
"UnityEngine.AndroidJNIModule.dll",114360,"CFB5A5136C0C2ECD953DCB645660E73F71C728F69E867E67A67D84D42DA2E010","2d32daf8-8158-416c-a044-fc9c3e800346","UnityEngine.AndroidJNIModule","0.0.0.0",61,49,750,663,"Present"
"UnityEngine.AnimationModule.dll",212152,"13D5EC74F111BEAE0DED0EF2B37843F48641E5C97EA2D18D741B4F8C3A7F3814","f778bd89-abcf-4b36-9e5b-26b11d30068b","UnityEngine.AnimationModule","0.0.0.0",118,90,2035,1410,"Present"
"UnityEngine.ARModule.dll",20152,"E18397C363C247FED636F8F25DB36CDDF961E0643E4793A6FB2D587F92EDCA5E","c5ab2aff-b70f-43a3-8102-a0d9fc5be724","UnityEngine.ARModule","0.0.0.0",3,0,4,0,"Present"
"UnityEngine.AssetBundleModule.dll",37048,"3C0A94694634DBB52F2B573BD8DA5C44A759384E6942545D73CB900CDF05A55F","7727809f-0aa4-4cc1-8c76-8ed55cdf85ca","UnityEngine.AssetBundleModule","0.0.0.0",13,8,145,96,"Present"
"UnityEngine.AudioModule.dll",101048,"394CC2BD9F3187A7760D2BAB0FD53CC674869DC3AC3E55D4CCBFB62929708357","bd44cb86-a66d-45fb-8af2-ef214f3a84db","UnityEngine.AudioModule","0.0.0.0",62,46,892,644,"Present"
"UnityEngine.ClothModule.dll",30904,"76686965B073F979E4B7D4718D1949646F9B794B98BB70713358FF87E679EBD3","18c766d9-a245-4f5b-9448-ddffdabbe6a8","UnityEngine.ClothModule","0.0.0.0",3,3,123,98,"Present"
"UnityEngine.ClusterInputModule.dll",22712,"9405E39103A33A7E1E5C60C5C1E5896B927602C98D87AEF858172D53F1E9327A","b25b7a00-60cc-4843-b032-de0628d1b740","UnityEngine.ClusterInputModule","0.0.0.0",2,2,23,17,"Present"
"UnityEngine.ClusterRendererModule.dll",21176,"7D1575CEB797BBE80FA56B24E4A2B9BCB45062C9D796978E447B93841C3DAD63","fed3627d-1f0a-4188-844b-c27b8ee01717","UnityEngine.ClusterRendererModule","0.0.0.0",2,2,17,14,"Present"
"UnityEngine.ContentLoadModule.dll",27320,"ECA2BA191189ACB427471DD0D7E64F3E1135DD854627E55BCBE36E06E30435EF","e30829c5-4979-4945-a11b-3b2bb8830063","UnityEngine.ContentLoadModule","0.0.0.0",8,7,66,47,"Present"
"UnityEngine.CoreModule.dll",1793720,"16A5DBDE6C9CFE9A666D6869C39CB315992E0A4C503C24EB52AA8F6979B9313B","bbe2d125-56b3-4749-9176-20425ebb4662","UnityEngine.CoreModule","0.0.0.0",1466,1115,14380,13548,"Present"
"UnityEngine.CrashReportingModule.dll",21176,"0A905DFA105700B50AC6F695587CE93773E47714BCA8BED9DAFFD69FA2CBA955","47815622-5235-4d15-934e-37eca5554a30","UnityEngine.CrashReportingModule","0.0.0.0",1,1,13,8,"Present"
"UnityEngine.DirectorModule.dll",36536,"DB668C7F4F237AAEABAFBB2BCA4C0C71044F65BA0C349A786A53C54B13D6C617","9742144c-4bf7-4518-9a6b-0e599c57824e","UnityEngine.DirectorModule","0.0.0.0",12,1,152,50,"Present"
"UnityEngine.dll",168632,"9E2B54E82A8545E54EBD12CE8D7F4B18369F479F74C9F091ED0A78D79A35D508","54c0e90b-0d4b-46b4-aab5-a518083a0477","UnityEngine","0.0.0.0",24,0,16,0,"Present"
"UnityEngine.DSPGraphModule.dll",28344,"7A90B4D1CBF159038206E318E5F17B3F8A41F10C9247DCB8C772B02613FD81E9","ab54b5e0-5967-4930-bb38-a4cbb16d66d0","UnityEngine.DSPGraphModule","0.0.0.0",10,0,73,0,"Present"
"UnityEngine.GameCenterModule.dll",40632,"79C7E4F85984DEC5FE1936D48FDD5CD137F58D8A8D19F27B013115B2C3E6B711","59271fa5-edae-4efe-b7a3-6e72d2a9549f","UnityEngine.GameCenterModule","0.0.0.0",22,19,205,278,"Present"
"UnityEngine.GIModule.dll",19128,"01591369A51D6150F87AC724A631E640CF4938F2E9C7F5848DEDAC55CD668E0F","0757508e-2748-4b32-93e9-7f331e98365a","UnityEngine.GIModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.GraphicsStateCollectionSerializerModule.dll",12472,"BA9169277B34CB6D26C2AA16C06697169AA34B7CF982505E5124B9FC3774B9A4","dc6d9885-3ac2-4377-a936-fa3b199bfd1c","UnityEngine.GraphicsStateCollectionSerializerModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.GridModule.dll",24760,"E605A3F242983E5A31DCFBA139B30CDA92291FFE3D985462FCE63E73908E30E4","61fd3f85-9fc4-42c6-ba8d-5e4bcb654e98","UnityEngine.GridModule","0.0.0.0",4,4,56,49,"Present"
"UnityEngine.HierarchyCoreModule.dll",89784,"C30B9530589199C417950355E6C957A30E95E9FF15B810E46623115E1B877D70","9479437f-343c-482a-b56e-8b6dec4b4f6a","UnityEngine.HierarchyCoreModule","0.0.0.0",55,28,714,404,"Present"
"UnityEngine.HotReloadModule.dll",19128,"062DE33CDB4831545D0C3E8E15EF49B4639E88E18F640DCC66E244356FD8ADAA","4be05bb4-7ecb-4fd9-b24d-2697b0b369cf","UnityEngine.HotReloadModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.ImageConversionModule.dll",25784,"DCF89B62D5CA54AD8C83B133210912C655CC8C24B7ACB61D052B9EA2A1DDFF22","e21f1b62-1ef0-4081-a915-72e767ccd469","UnityEngine.ImageConversionModule","0.0.0.0",1,1,41,21,"Present"
"UnityEngine.IMGUIModule.dll",204472,"7F71D3240E396B5E74505F234BB4B888F833BBE0789F56AA2F2524C61C9BBA14","fdc36d3d-8210-4999-92bd-c8ef7d63c84e","UnityEngine.IMGUIModule","0.0.0.0",74,35,1444,876,"Present"
"UnityEngine.InputForUIModule.dll",55480,"7455F20DA6886E9C315F7790493A0B2B4708AB62CDE33377E414D00986AFA322","7faad47f-f823-4e2e-b356-32f49de62217","UnityEngine.InputForUIModule","0.0.0.0",51,0,291,0,"Present"
"UnityEngine.InputLegacyModule.dll",40120,"ADCE4C864C88A145FA175A9A09FE773D17AA87C23CBDF705E2C142B591CBDA7F","8d7c7748-cd52-4805-92da-b3c89d10dacb","UnityEngine.InputLegacyModule","0.0.0.0",21,15,210,233,"Present"
"UnityEngine.InputModule.dll",22712,"15D6B9EAE61793FE738F253FB846EAE832CEC1ACB4E26DF9B5B642FBE6CDA331","b73bb86a-3574-4b30-8f67-014713349abf","UnityEngine.InputModule","0.0.0.0",6,0,29,0,"Present"
"UnityEngine.JSONSerializeModule.dll",21688,"9237811754146086B3D148E76F20D468A2B932EC2C4D1782D2CB7ED8440AB602","e38da349-663e-4866-99b7-77645d00fff9","UnityEngine.JSONSerializeModule","0.0.0.0",1,1,9,5,"Present"
"UnityEngine.LocalizationModule.dll",21688,"6E07F153411A2AFAE6C47FADC4BBAA983A8A9F5FFA66282A3764B3353851A5DC","2b225e92-de0c-4413-982a-0cc52bb0e77a","UnityEngine.LocalizationModule","0.0.0.0",1,1,14,9,"Present"
"UnityEngine.MarshallingModule.dll",62136,"E556637D5857C121634D3CE4A80C57ADAEB13678693312A5C8AA59EB695DEA16","9849602e-a238-4b9d-8449-003f5b5842f7","UnityEngine.MarshallingModule","0.0.0.0",69,0,489,0,"Present"
"UnityEngine.MultiplayerModule.dll",14008,"3A8AB33F84F3BD48D61A6DC2E336D75E7FA4BE50B8B0882DFF3B3E3EC320812C","4e8f1227-0380-4ce5-b47d-6ef80dfdc7fe","UnityEngine.MultiplayerModule","0.0.0.0",4,0,6,0,"Present"
"UnityEngine.NVIDIAModule.dll",32952,"71853550E788FCD6B4B6E686A595632E301E155D5200337B14287D0721D520E7","4fc9c5a0-8876-4777-93d3-13b188115f3e","UnityEngine.NVIDIAModule","0.0.0.0",19,12,139,143,"Present"
"UnityEngine.ParticleSystemModule.dll",165048,"0DB8C0E28F8DA3871E39FEBF7127AE31E636728BB79894F270008F2D2C479D2E","cdddca03-226d-4312-9a4e-35c658903c16","UnityEngine.ParticleSystemModule","0.0.0.0",116,90,1787,1919,"Present"
"UnityEngine.PerformanceReportingModule.dll",19640,"709B256A2DE1A37BF4C0C0A324743AED96B00EEAD5315625911732DF15EF7732","d2f99f13-15a1-42ee-9f04-6747892ec7c8","UnityEngine.PerformanceReportingModule","0.0.0.0",1,1,3,5,"Present"
"UnityEngine.Physics2DModule.dll",198328,"85D379F1AE537215AAA508F9D8865F97634CE632F0519BA881E938BC61CEC164","a4c26e8c-e755-4180-94de-b41c76b610d4","UnityEngine.Physics2DModule","0.0.0.0",66,64,1763,1550,"Present"
"UnityEngine.PhysicsModule.dll",179896,"2CCF2CD614A218349D3A4113ABC1FB2B2397114362FF08B5BAB1F568D4C43CF3","ed846196-a5fe-42e4-8cab-f2974686bfcf","UnityEngine.PhysicsModule","0.0.0.0",96,84,1704,1703,"Present"
"UnityEngine.PropertiesModule.dll",147640,"8DC141E6371278B4E62357A3B9E64F2045A4DB1D296A4B84B31EA37E7899486C","69c06377-d392-4b6e-a197-d306658c301c","UnityEngine.PropertiesModule","0.0.0.0",208,98,1060,370,"Present"
"UnityEngine.RuntimeInitializeOnLoadManagerInitializerModule.dll",19128,"D9ACBA3DAF0FCEFF175E15352F8B579E2CCA138EA1F0D53352FED70A62C29A75","0465a915-51dc-4590-bc6b-79985ccc08bf","UnityEngine.RuntimeInitializeOnLoadManagerInitializerModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.ScreenCaptureModule.dll",20664,"E5DB91CD11F11F3C6DBB7671A0E9276F0967D4B76C9AC97C66050FF5DF8082D0","770bf7fe-4fdf-4a77-b37b-e574e6d5b10a","UnityEngine.ScreenCaptureModule","0.0.0.0",2,2,12,12,"Present"
"UnityEngine.ShaderVariantAnalyticsModule.dll",19128,"2678F4CF9DDB19CD4817BF5DBB8F0EAA967B8F9CF89F79279A626B325644255E","1e51e84f-601a-47c7-a88c-5bf8fc9d931a","UnityEngine.ShaderVariantAnalyticsModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.SharedInternalsModule.dll",30392,"9708DCE1C514B039F9FD51636595ECF05E9AD8AB68C4489E5E44EBD8D5E0782E","93c3ba8a-4d9d-4713-908d-0a4baa34b9cb","UnityEngine.SharedInternalsModule","0.0.0.0",40,0,137,0,"Present"
"UnityEngine.SpriteMaskModule.dll",23224,"F160CA5C181DA847889FD19916854BFE5DAEE1F1383F52F01BD486FD002C1B2C","842ffe1f-9412-4ba3-a8db-0530f47a9072","UnityEngine.SpriteMaskModule","0.0.0.0",3,2,43,31,"Present"
"UnityEngine.SpriteShapeModule.dll",26296,"D3E306F1E7D4CCDF60C95FDFF63621A69DA762974E4F060C334FB60A63B7A9DC","01b250a0-3078-41bc-b804-29b3997e2c4c","UnityEngine.SpriteShapeModule","0.0.0.0",8,7,48,59,"Present"
"UnityEngine.StreamingModule.dll",20664,"5AFFDC3924288012EB4D59B44DF4FDC4C2462FDE19ED0DCD683C3D627D313535","a22ce537-a148-45eb-9d97-315925561a2b","UnityEngine.StreamingModule","0.0.0.0",1,1,11,7,"Present"
"UnityEngine.SubstanceModule.dll",23736,"F4557EB0801327651A22B7DB3DF6B9E4AC781FFF6C983293F296658E7A7A8381","84cbe418-553b-491f-9912-18d639335f87","UnityEngine.SubstanceModule","0.0.0.0",8,8,52,113,"Present"
