fileName,size,sha256,mvid,assemblyName,assemblyVersion,typeCount,publicTypeCount,methodCount,publicMemberCount,status
"System.Threading.Tasks.Extensions.dll",5120,"96150ABDCA5DF4446B376560E069D59B3550212DEDA8CBDD316272F6B834F597","531f1a1d-f612-4ccb-ae13-196f90fe00c4","System.Threading.Tasks.Extensions","4.2.0.0",0,0,0,0,"Present"
"System.Transactions.dll",35328,"EF7B63B133BF3F0150E13AA2E1B21628DDBDCDB5A949C11E185743D696FAE9EE","41ef770f-90fd-46f0-9722-c67700ba3e6a","System.Transactions","4.0.0.0",49,39,242,201,"Present"
"System.Xaml.dll",187904,"F277C367D8F2D99E8C3B9DE56FFA73F40D5F2DBEE89195C28DE925AE90F74035","4c86a7f3-cb57-4d6b-a740-a0668483f006","System.Xaml","4.0.0.0",212,106,1605,994,"Present"
"System.Xml.dll",3160064,"50F029487999D62B805A4042831F6CA6FAA62D110D82F2381BA5775E5557C438","5e162371-fcb1-4d1f-903e-4090d078ee23","System.Xml","4.0.0.0",1681,315,17197,3975,"Present"
"System.Xml.Linq.dll",136704,"14C33AD41219BC7DE05D089F75AB5F25A570D899E3DB2186E2B860DFB76826AD","8c52de2e-14a9-4ac5-91c3-4281c457f80c","System.Xml.Linq","4.0.0.0",105,26,991,432,"Present"
"Telepathy.dll",21504,"B35936C4CD1C5415F8958400C39E6250A1530B4BD661F0625F465821D22073BE","d8c9bc52-f24b-40a3-822a-ddef957f5e06","Telepathy","0.0.0.0",25,12,69,80,"Present"
"ToString.dll",4608,"B5ECB0A55B9488C7B02CE1EC5E8796961C60301A8E833C32D6B8400A8372D57D","40788e31-8714-431a-a733-7142b9bdf444","ToString","1.11.1.0",2,2,2,2,"Present"
"UniTask.Addressables.dll",12800,"B12C6172FD35319E2B9CFC499D2926AFEC0BF9F8699038689A8ECAF536950121","f499596d-d095-4596-a399-b21d360840c0","UniTask.Addressables","0.0.0.0",11,2,44,12,"Present"
"UniTask.dll",566272,"5A7ACA5492F8D5393218650CA300B0681F062ECB2BA8794CE2A3B2AAE1A49858","a71ad2a8-05e4-4a35-82d1-8065d496e2fb","UniTask","0.0.0.0",619,300,3539,1425,"Present"
"UniTask.DOTween.dll",4096,"30892FEE159BB93F751B34096C800C543E3D20645E9B544A37CA584DFDF6E4D0","0fc3c2a9-6177-438e-8db0-7ff619e3b76b","UniTask.DOTween","0.0.0.0",2,0,2,0,"Present"
"UniTask.Linq.dll",701952,"4324386BCC7F90261088DF1D9B0BC145018DB12A0402B334BC43F8B53E719709","9b9df0f6-03a1-4733-a32a-3f3ba785cd26","UniTask.Linq","0.0.0.0",569,2,2441,476,"Present"
"UniTask.TextMeshPro.dll",13312,"C11E3EDFCF3B97B1168C043018C88159461E769E1F3A77F6F87F45437E063682","6afb7f67-4941-47a9-9f57-5347786dd088","UniTask.TextMeshPro","0.0.0.0",8,1,55,47,"Present"
"Unity.2D.Animation.Runtime.dll",88064,"E8154AF2474D2032B1635795CB14FF97F21AC84AD5632ADDD09640F85DFAEDCA","97dd6522-7b86-424f-90b9-ee1add9012d8","Unity.2D.Animation.Runtime","0.0.0.0",93,9,467,76,"Present"
"Unity.2D.Common.Runtime.dll",47616,"124936F89DD58E12E72F19F43E92C8FA6CF4FC9FDB4F6D1D2DBB28D52BC68DEE","7464f8b7-2d1d-43b7-9c20-cffdc1d21396","Unity.2D.Common.Runtime","0.0.0.0",42,0,147,0,"Present"
"Unity.2D.IK.Runtime.dll",27648,"3003B3BCE17652F9501EA995B1AF2055E2507987DBF39F7FA6DEC1EEC96C7075","ef650831-8216-4ee9-9e76-5fede1a91bd8","Unity.2D.IK.Runtime","0.0.0.0",23,12,158,101,"Present"
"Unity.2D.PixelPerfect.dll",12800,"BC594AB2F6433B4270C8CDDB0E9080CBFAABCFB5006908A7809A80EEE85784AA","48a23c83-4f89-4aec-bc2b-6ebb5a2ecf3d","Unity.2D.PixelPerfect","0.0.0.0",9,2,54,30,"Present"
"Unity.2D.SpriteShape.Runtime.dll",112640,"EC412D385657EB66EA2F182E354DD5B5C43CA1B464E0E98133002011BFED9E2C","b013c52f-a1bc-4038-8370-ec75445e19e2","Unity.2D.SpriteShape.Runtime","0.0.0.0",68,16,503,190,"Present"
"Unity.2D.Tilemap.Extras.dll",34304,"774C254A2AD8510AB058178CAE159B54E8ED243C3A1DB157644FD3E1AE1F5FAF","5094a656-2658-401c-81bc-2b9b837d677d","Unity.2D.Tilemap.Extras","0.0.0.0",35,18,126,148,"Present"
"Unity.Addressables.dll",116224,"433A1CBC54A6E7A6C40AEFD219033BF3E47F6DBE3D5BF89B3CEDBAAC8349929C","6e1ad8f1-ee11-4c47-b8ab-f02d60f59654","Unity.Addressables","0.0.0.0",103,31,647,345,"Present"
"Unity.Animation.Rigging.dll",114176,"75D09CE25E1C639552F7CA591A55F7501F622BF64EBBC5A1B3E005C9A5A2951B","610a2bb8-320d-402b-ad79-12de3d28b5e6","Unity.Animation.Rigging","0.0.0.0",140,113,817,1033,"Present"
"Unity.Animation.Rigging.DocCodeExamples.dll",6144,"D26FEF69715AAA9E668543D6880C1D93B54B2FA05A3251376EF164CEE7219BC6","a37c198f-3cfa-40bd-87df-81d778877103","Unity.Animation.Rigging.DocCodeExamples","0.0.0.0",7,2,9,2,"Present"
"Unity.Burst.dll",317440,"D85BC489FE45380444EBCC6E9E1F3538F35EDCFD1CCC6D2060718DC5C4250572","32f163e3-59e2-472a-a58d-b75762062fb4","Unity.Burst","0.0.0.0",91,42,3641,3786,"Present"
"Unity.Burst.Unsafe.dll",5632,"9D9C1FF52411DECBEE5D9F0D1CD61EBEAA222077AA77A52101EA3DEBAFAE98E2","9eaa2e25-81d1-45ae-9c55-5d2492ea3922","Unity.Burst.Unsafe","4.0.5.0",3,0,37,0,"Present"
"Unity.Collections.dll",452096,"98686B7D8D59FC6599D6C1BDE0CB9CD1122E298ADFD6123DDE06FDB9E274347B","7bd6db06-72d8-4883-9cbe-7c321195039e","Unity.Collections","0.0.0.0",343,196,3535,3367,"Present"
"Unity.Collections.LowLevel.ILSupport.dll",5120,"FF50383F807F9692E4913B97E47D86FEFCB8FAA33D6D48CD3E3FD6FC7FFB448D","9a61fa17-be5d-4b3e-9a42-684e9de45e94","Unity.Collections.LowLevel.ILSupport","0.0.0.0",6,0,4,0,"Present"
"Unity.Formats.Fbx.Runtime.dll",7168,"B687563498E7C4687B2DF3D0EF67333A06A7D5F86B195655C2EDBD3ED43A913A","6b0ea540-b31d-470f-b2fc-a474646f2e62","Unity.Formats.Fbx.Runtime","0.0.0.0",8,0,21,0,"Present"
"Unity.InputSystem.dll",1131008,"E7C8480337F4E29BAF3784DDC29A6A724237D5F96E098FA8D796F58C6C3C91F5","df7260ee-056c-4e10-b6d4-383fd2dcf57c","Unity.InputSystem","1.14.0.0",650,334,5838,4887,"Present"
"Unity.InputSystem.ForUI.dll",17408,"74F7D920251C6E6D1AC1DDF9D9C2756120F36F484EBD51991D0A79E7A4D1A418","fc961b6f-a033-4585-b7ce-986b6826117d","Unity.InputSystem.ForUI","0.0.0.0",8,0,45,0,"Present"
"Unity.InternalAPIEngineBridge.001.dll",7168,"5A9A058AE4609AD192A79B8A5B66220A5966ECD48A4CB4D698B31340B5295AE1","9749e86b-3f78-4d9c-a6ab-a398543ca231","Unity.InternalAPIEngineBridge.001","0.0.0.0",7,0,16,0,"Present"
"Unity.InternalAPIEngineBridge.013.dll",6144,"CE0CBE1EC173C8236C383DA79FAA44A05450F891E12ACEF371F31A474E1C562C","97824419-ac5d-4f21-af2f-29f572154835","Unity.InternalAPIEngineBridge.013","0.0.0.0",7,0,8,0,"Present"
"Unity.Localization.dll",314368,"6710FF3C86082E47BE9CFD7660FBB2E1B5811D3138CC1C55F392F24DE69031E8","04e67aac-a1c8-41ef-a7a9-31ba4e5db6dd","Unity.Localization","0.0.0.0",384,264,2167,1657,"Present"
"Unity.Mathematics.dll",752640,"028DA46344374165CE94996FD3629C594341969FCE4E817FB7F757CCC9E7E88E","4062ae2d-ee18-41dc-a0c5-660bd5639628","Unity.Mathematics","0.0.0.0",103,78,9427,12604,"Present"
"Unity.MemoryProfiler.dll",7168,"831CE5E35E58E5D3B05669DB9E0514BF99134B378EDF5000CF15A4F24FF8DFCE","d751c287-eeda-4ea7-a1ab-cf3a16503c7a","Unity.MemoryProfiler","0.0.0.0",8,1,10,2,"Present"
"Unity.Multiplayer.Center.Common.dll",10752,"89F90CC8DEEAE18D51CDE7F3FA2EB37E6A3557EF547F80EA6B3597BBCA3D1866","00351b28-4fae-4363-9118-e6353f744656","Unity.Multiplayer.Center.Common","0.0.0.0",21,16,29,96,"Present"
"Unity.Polybrush.dll",47616,"6CE5BF0D642C713FC3D598024FF216483B4C89F6D5E80AB9E141BE94133B1D8E","f38bbbd7-76fb-4f33-90d8-19747cec1d3e","Unity.Polybrush","0.0.0.0",50,5,222,37,"Present"
"Unity.Postprocessing.Runtime.dll",163840,"CC4CB57A2C0221FDFA1ADAF7DEA16FE4397709DCC7EBA89EC1324AED9BF26C05","e18f430f-7f1a-4a06-bc50-ee1524d63496","Unity.Postprocessing.Runtime","0.0.0.0",144,91,609,667,"Present"
"Unity.ProBuilder.Csg.dll",19456,"A3DE817A4C3B936733093218AF8169FF7753179DC832C94E5DA948278FEFD56D","53a9cc42-81ea-46fc-929d-e149e69eed77","Unity.ProBuilder.Csg","0.0.0.0",16,0,84,0,"Present"
"Unity.ProBuilder.dll",403968,"2EC4F25DBE198160E7FD676F13FCCFD427735C5914ACF2D884A3A25FE266A5F3","670d76de-fe73-4827-80df-1b6536e7a037","Unity.ProBuilder","0.0.0.0",208,77,1528,744,"Present"
"Unity.ProBuilder.KdTree.dll",21504,"C88591F7744F10BF31F295AA914C3BF1FB42EB6877A749DF0AA218D1067FECBD","7463b101-821d-4397-94b7-01eb89054bee","Unity.ProBuilder.KdTree","0.0.0.0",22,0,141,0,"Present"
"Unity.ProBuilder.Poly2Tri.dll",40448,"D4225BCDFE735FF6843656B058B55BCE59B71C4CF0DEBF8CECCAF40556CF641C","dee61609-04ed-4166-a15d-acf65289f733","Unity.ProBuilder.Poly2Tri","0.0.0.0",38,0,262,0,"Present"
"Unity.ProBuilder.Stl.dll",14336,"98527AA6DB4A9C0C3D9A09F9901C8A551EBA037CF8D67D06C9EF008B59A572F4","920321c8-4c14-414b-a36d-7586b0c51d66","Unity.ProBuilder.Stl","0.0.0.0",12,1,29,3,"Present"
"Unity.Profiling.Core.dll",10240,"6D5B8C09F9655208B4BF579BC7CC1DC5E0D8603FC492D5C41AC80B490D5DF57E","0a4ce9e3-ac36-42a8-ad7b-95d348004f01","Unity.Profiling.Core","0.0.0.0",17,9,43,36,"Present"
"Unity.Rendering.LightTransport.Runtime.dll",305664,"63C4F2A74ABAC4AC50A4265101001A7E1B64919C010AF8FCB098C6A11DFE8821","8f10b0a9-b4b7-42bb-8efd-c156075a325b","Unity.Rendering.LightTransport.Runtime","0.0.0.0",99,0,389,0,"Present"
"Unity.RenderPipeline.Universal.ShaderLibrary.dll",9216,"056F56DAD91696570517ABF6E36633E28F671044069E08C1AEADB10EFCBE18AA","3559388f-5baa-4f90-92f2-46944eacdba6","Unity.RenderPipeline.Universal.ShaderLibrary","0.0.0.0",23,18,2,107,"Present"
"Unity.RenderPipelines.Core.Runtime.dll",851456,"59A8A533D3F3DA25EAD05B88BF02E3EF5671F24D7E95D9421C06BE39336D9114","b2493ff0-5909-43b2-9c74-c3fed67286c8","Unity.RenderPipelines.Core.Runtime","0.0.0.0",719,409,4915,3973,"Present"
"Unity.RenderPipelines.Core.Runtime.Shared.dll",5632,"829C655246200840FD272295E0B9D889E58C61E5F55CD2F4686959E86EAD1F19","2f42d9f6-c2cf-4c7c-bc1d-49b5f6fd47c0","Unity.RenderPipelines.Core.Runtime.Shared","0.0.0.0",6,0,3,0,"Present"
"Unity.RenderPipelines.Core.Samples.Runtime.dll",18432,"C7E750C5EEADEBEF201E593568249E3DE3D1A8058293EBFB43D875043D93C2E1","23a11c2b-d002-45a0-942f-f5d04a95376f","Unity.RenderPipelines.Core.Samples.Runtime","0.0.0.0",18,9,51,59,"Present"
"Unity.RenderPipelines.Core.ShaderLibrary.dll",5120,"8A1D1BBF57D155EAB7CCD02D63993AB81AA67DC8C39D78E4A23F317EE1F9494B","8c3e0a1c-cb97-42b4-8fa3-6120ef8c0b18","Unity.RenderPipelines.Core.ShaderLibrary","0.0.0.0",6,0,3,0,"Present"
"Unity.RenderPipelines.GPUDriven.Runtime.dll",209920,"43398DCD6D465111C7BA06C7B5B6973CEE83EEC55916C75CBE4574190A82C37D","09f97dc7-c755-450d-8ea1-54378e215ea0","Unity.RenderPipelines.GPUDriven.Runtime","0.0.0.0",220,13,839,69,"Present"
"Unity.RenderPipelines.ShaderGraph.ShaderGraphLibrary.dll",5120,"172C60D83D72FCA90D4130DFA6AF3931AFBA937129722E064642C79AC4999739","71e5c440-9d1b-4ac7-96f8-0820e19517c0","Unity.RenderPipelines.ShaderGraph.ShaderGraphLibrary","0.0.0.0",6,0,3,0,"Present"
"Unity.RenderPipelines.Universal.2D.Runtime.dll",251392,"0F0C40C4D3A2245AEB3700F6A7D9F66B1B9AA961C631A5A249235C020B3A4A9D","10b1b418-451f-488f-b576-3e6f5b7a6b3d","Unity.RenderPipelines.Universal.2D.Runtime","0.0.0.0",189,25,1055,242,"Present"
"Unity.RenderPipelines.Universal.Config.Runtime.dll",5632,"E9F1909FB4DAC6CD764B514269C44DB25BE2478E455017200DF9868C858FD3D2","b7bd411f-705e-475f-a853-19c724a6ea03","Unity.RenderPipelines.Universal.Config.Runtime","0.0.0.0",6,1,2,3,"Present"
"Unity.RenderPipelines.Universal.Runtime.dll",795136,"92A36043181F2B3C29B233BD56699099E0BE8343768FF40ED494E4CA6054AA8C","8d71ecf3-bcec-4605-895f-bd41a50b436a","Unity.RenderPipelines.Universal.Runtime","0.0.0.0",559,181,3164,2149,"Present"
"Unity.RenderPipelines.Universal.Shaders.dll",5120,"2D79527C5E3BA652B47DF8C65E709A69D6CA8233ED8DE79C3B4206A12E4C626B","a97541d1-2b2b-4f25-933f-744282b62b88","Unity.RenderPipelines.Universal.Shaders","0.0.0.0",6,0,3,0,"Present"
"Unity.ResourceManager.dll",139776,"AE0BB0A9199AB112D545FD3D99D5D5E4F7576B3CCFBB6C76AB20FBD6AD910529","2438fedb-0d85-459b-9960-ece184686ccf","Unity.ResourceManager","0.0.0.0",136,55,907,432,"Present"
"Unity.ScriptableBuildPipeline.dll",9216,"84E0FB65684E8E5B7439F36D8576ABA027AC58A7CD596FECEC3E9277BE2485D3","4e5da771-cd4b-449b-939c-ea71f520fa94","Unity.ScriptableBuildPipeline","0.0.0.0",7,2,26,28,"Present"
"Unity.TerrainTools.dll",5632,"C0EB63A9AB8A7E5BA44F66651CE202D3CBA2326FF21E1DCC9AD2FB5B6437DA57","0d7f662a-c2fd-49e7-b2e1-2cc6cfd9cd72","Unity.TerrainTools","0.0.0.0",6,1,5,4,"Present"
"Unity.TextMeshPro.dll",445952,"7FBCBF69B628FA5049C491CE1E6C7C6BC815153DB3896152A5702DD1B8B536FA","655801b5-3cc9-4716-bfae-4a3f9767da45","Unity.TextMeshPro","0.0.0.0",196,135,1817,1959,"Present"
"Unity.Timeline.dll",128512,"B8DF176B3643689C0D72A6055722CB84165AA3FBD29AE4227D8A67B5BAC8BFDA","13781cfc-17aa-46a4-ad68-27897992e6d0","Unity.Timeline","1.0.0.0",126,57,886,575,"Present"
"Unity.VisualEffectGraph.Runtime.dll",103936,"1F17075F4668018242717EC6F3AFA5A2CFB9BEDF0DF03551DE5488C42358FD34","0d7bd691-8608-4c0f-a427-f0b98d03750e","Unity.VisualEffectGraph.Runtime","0.0.0.0",107,9,512,46,"Present"
"UnityEngine.AccessibilityModule.dll",51384,"C2FC6BEB85625AE498BC642AE2E9FCFB5B1D34496AE28A7B6CCFA9AF2C9E9EB9","c043cf59-272f-4171-b3fa-39a720cfb33e","UnityEngine.AccessibilityModule","0.0.0.0",24,8,325,112,"Present"
"UnityEngine.AIModule.dll",71352,"324E838C799E2F9D3682BFD895BECFAF4978F588DFA50778C58D876053D68C09","bd0e832a-fafc-4344-b6c6-74452564b7da","UnityEngine.AIModule","0.0.0.0",33,32,568,506,"Present"
"UnityEngine.AMDModule.dll",20152,"92E17B8451279DE09F9F98C29C0710062946B4266DADB76B2E28D9ED0F83B670","b195e8e5-68d6-43db-bab4-2089bcd9d9d5","UnityEngine.AMDModule","0.0.0.0",11,8,58,75,"Present"
"UnityEngine.AndroidJNIModule.dll",114360,"CFB5A5136C0C2ECD953DCB645660E73F71C728F69E867E67A67D84D42DA2E010","2d32daf8-8158-416c-a044-fc9c3e800346","UnityEngine.AndroidJNIModule","0.0.0.0",61,49,750,663,"Present"
"UnityEngine.AnimationModule.dll",212152,"13D5EC74F111BEAE0DED0EF2B37843F48641E5C97EA2D18D741B4F8C3A7F3814","f778bd89-abcf-4b36-9e5b-26b11d30068b","UnityEngine.AnimationModule","0.0.0.0",118,90,2035,1410,"Present"
"UnityEngine.ARModule.dll",20152,"E18397C363C247FED636F8F25DB36CDDF961E0643E4793A6FB2D587F92EDCA5E","c5ab2aff-b70f-43a3-8102-a0d9fc5be724","UnityEngine.ARModule","0.0.0.0",3,0,4,0,"Present"
"UnityEngine.AssetBundleModule.dll",37048,"3C0A94694634DBB52F2B573BD8DA5C44A759384E6942545D73CB900CDF05A55F","7727809f-0aa4-4cc1-8c76-8ed55cdf85ca","UnityEngine.AssetBundleModule","0.0.0.0",13,8,145,96,"Present"
"UnityEngine.AudioModule.dll",101048,"394CC2BD9F3187A7760D2BAB0FD53CC674869DC3AC3E55D4CCBFB62929708357","bd44cb86-a66d-45fb-8af2-ef214f3a84db","UnityEngine.AudioModule","0.0.0.0",62,46,892,644,"Present"
"UnityEngine.ClothModule.dll",30904,"76686965B073F979E4B7D4718D1949646F9B794B98BB70713358FF87E679EBD3","18c766d9-a245-4f5b-9448-ddffdabbe6a8","UnityEngine.ClothModule","0.0.0.0",3,3,123,98,"Present"
"UnityEngine.ClusterInputModule.dll",22712,"9405E39103A33A7E1E5C60C5C1E5896B927602C98D87AEF858172D53F1E9327A","b25b7a00-60cc-4843-b032-de0628d1b740","UnityEngine.ClusterInputModule","0.0.0.0",2,2,23,17,"Present"
"UnityEngine.ClusterRendererModule.dll",21176,"7D1575CEB797BBE80FA56B24E4A2B9BCB45062C9D796978E447B93841C3DAD63","fed3627d-1f0a-4188-844b-c27b8ee01717","UnityEngine.ClusterRendererModule","0.0.0.0",2,2,17,14,"Present"
"UnityEngine.ContentLoadModule.dll",27320,"ECA2BA191189ACB427471DD0D7E64F3E1135DD854627E55BCBE36E06E30435EF","e30829c5-4979-4945-a11b-3b2bb8830063","UnityEngine.ContentLoadModule","0.0.0.0",8,7,66,47,"Present"
"UnityEngine.CoreModule.dll",1793720,"16A5DBDE6C9CFE9A666D6869C39CB315992E0A4C503C24EB52AA8F6979B9313B","bbe2d125-56b3-4749-9176-20425ebb4662","UnityEngine.CoreModule","0.0.0.0",1466,1115,14380,13548,"Present"
"UnityEngine.CrashReportingModule.dll",21176,"0A905DFA105700B50AC6F695587CE93773E47714BCA8BED9DAFFD69FA2CBA955","47815622-5235-4d15-934e-37eca5554a30","UnityEngine.CrashReportingModule","0.0.0.0",1,1,13,8,"Present"
"UnityEngine.DirectorModule.dll",36536,"DB668C7F4F237AAEABAFBB2BCA4C0C71044F65BA0C349A786A53C54B13D6C617","9742144c-4bf7-4518-9a6b-0e599c57824e","UnityEngine.DirectorModule","0.0.0.0",12,1,152,50,"Present"
"UnityEngine.dll",168632,"9E2B54E82A8545E54EBD12CE8D7F4B18369F479F74C9F091ED0A78D79A35D508","54c0e90b-0d4b-46b4-aab5-a518083a0477","UnityEngine","0.0.0.0",24,0,16,0,"Present"
"UnityEngine.DSPGraphModule.dll",28344,"7A90B4D1CBF159038206E318E5F17B3F8A41F10C9247DCB8C772B02613FD81E9","ab54b5e0-5967-4930-bb38-a4cbb16d66d0","UnityEngine.DSPGraphModule","0.0.0.0",10,0,73,0,"Present"
"UnityEngine.GameCenterModule.dll",40632,"79C7E4F85984DEC5FE1936D48FDD5CD137F58D8A8D19F27B013115B2C3E6B711","59271fa5-edae-4efe-b7a3-6e72d2a9549f","UnityEngine.GameCenterModule","0.0.0.0",22,19,205,278,"Present"
"UnityEngine.GIModule.dll",19128,"01591369A51D6150F87AC724A631E640CF4938F2E9C7F5848DEDAC55CD668E0F","0757508e-2748-4b32-93e9-7f331e98365a","UnityEngine.GIModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.GraphicsStateCollectionSerializerModule.dll",12472,"BA9169277B34CB6D26C2AA16C06697169AA34B7CF982505E5124B9FC3774B9A4","dc6d9885-3ac2-4377-a936-fa3b199bfd1c","UnityEngine.GraphicsStateCollectionSerializerModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.GridModule.dll",24760,"E605A3F242983E5A31DCFBA139B30CDA92291FFE3D985462FCE63E73908E30E4","61fd3f85-9fc4-42c6-ba8d-5e4bcb654e98","UnityEngine.GridModule","0.0.0.0",4,4,56,49,"Present"
"UnityEngine.HierarchyCoreModule.dll",89784,"C30B9530589199C417950355E6C957A30E95E9FF15B810E46623115E1B877D70","9479437f-343c-482a-b56e-8b6dec4b4f6a","UnityEngine.HierarchyCoreModule","0.0.0.0",55,28,714,404,"Present"
"UnityEngine.HotReloadModule.dll",19128,"062DE33CDB4831545D0C3E8E15EF49B4639E88E18F640DCC66E244356FD8ADAA","4be05bb4-7ecb-4fd9-b24d-2697b0b369cf","UnityEngine.HotReloadModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.ImageConversionModule.dll",25784,"DCF89B62D5CA54AD8C83B133210912C655CC8C24B7ACB61D052B9EA2A1DDFF22","e21f1b62-1ef0-4081-a915-72e767ccd469","UnityEngine.ImageConversionModule","0.0.0.0",1,1,41,21,"Present"
"UnityEngine.IMGUIModule.dll",204472,"7F71D3240E396B5E74505F234BB4B888F833BBE0789F56AA2F2524C61C9BBA14","fdc36d3d-8210-4999-92bd-c8ef7d63c84e","UnityEngine.IMGUIModule","0.0.0.0",74,35,1444,876,"Present"
"UnityEngine.InputForUIModule.dll",55480,"7455F20DA6886E9C315F7790493A0B2B4708AB62CDE33377E414D00986AFA322","7faad47f-f823-4e2e-b356-32f49de62217","UnityEngine.InputForUIModule","0.0.0.0",51,0,291,0,"Present"
"UnityEngine.InputLegacyModule.dll",40120,"ADCE4C864C88A145FA175A9A09FE773D17AA87C23CBDF705E2C142B591CBDA7F","8d7c7748-cd52-4805-92da-b3c89d10dacb","UnityEngine.InputLegacyModule","0.0.0.0",21,15,210,233,"Present"
"UnityEngine.InputModule.dll",22712,"15D6B9EAE61793FE738F253FB846EAE832CEC1ACB4E26DF9B5B642FBE6CDA331","b73bb86a-3574-4b30-8f67-014713349abf","UnityEngine.InputModule","0.0.0.0",6,0,29,0,"Present"
"UnityEngine.JSONSerializeModule.dll",21688,"9237811754146086B3D148E76F20D468A2B932EC2C4D1782D2CB7ED8440AB602","e38da349-663e-4866-99b7-77645d00fff9","UnityEngine.JSONSerializeModule","0.0.0.0",1,1,9,5,"Present"
"UnityEngine.LocalizationModule.dll",21688,"6E07F153411A2AFAE6C47FADC4BBAA983A8A9F5FFA66282A3764B3353851A5DC","2b225e92-de0c-4413-982a-0cc52bb0e77a","UnityEngine.LocalizationModule","0.0.0.0",1,1,14,9,"Present"
"UnityEngine.MarshallingModule.dll",62136,"E556637D5857C121634D3CE4A80C57ADAEB13678693312A5C8AA59EB695DEA16","9849602e-a238-4b9d-8449-003f5b5842f7","UnityEngine.MarshallingModule","0.0.0.0",69,0,489,0,"Present"
"UnityEngine.MultiplayerModule.dll",14008,"3A8AB33F84F3BD48D61A6DC2E336D75E7FA4BE50B8B0882DFF3B3E3EC320812C","4e8f1227-0380-4ce5-b47d-6ef80dfdc7fe","UnityEngine.MultiplayerModule","0.0.0.0",4,0,6,0,"Present"
"UnityEngine.NVIDIAModule.dll",32952,"71853550E788FCD6B4B6E686A595632E301E155D5200337B14287D0721D520E7","4fc9c5a0-8876-4777-93d3-13b188115f3e","UnityEngine.NVIDIAModule","0.0.0.0",19,12,139,143,"Present"
"UnityEngine.ParticleSystemModule.dll",165048,"0DB8C0E28F8DA3871E39FEBF7127AE31E636728BB79894F270008F2D2C479D2E","cdddca03-226d-4312-9a4e-35c658903c16","UnityEngine.ParticleSystemModule","0.0.0.0",116,90,1787,1919,"Present"
"UnityEngine.PerformanceReportingModule.dll",19640,"709B256A2DE1A37BF4C0C0A324743AED96B00EEAD5315625911732DF15EF7732","d2f99f13-15a1-42ee-9f04-6747892ec7c8","UnityEngine.PerformanceReportingModule","0.0.0.0",1,1,3,5,"Present"
"UnityEngine.Physics2DModule.dll",198328,"85D379F1AE537215AAA508F9D8865F97634CE632F0519BA881E938BC61CEC164","a4c26e8c-e755-4180-94de-b41c76b610d4","UnityEngine.Physics2DModule","0.0.0.0",66,64,1763,1550,"Present"
"UnityEngine.PhysicsModule.dll",179896,"2CCF2CD614A218349D3A4113ABC1FB2B2397114362FF08B5BAB1F568D4C43CF3","ed846196-a5fe-42e4-8cab-f2974686bfcf","UnityEngine.PhysicsModule","0.0.0.0",96,84,1704,1703,"Present"
"UnityEngine.PropertiesModule.dll",147640,"8DC141E6371278B4E62357A3B9E64F2045A4DB1D296A4B84B31EA37E7899486C","69c06377-d392-4b6e-a197-d306658c301c","UnityEngine.PropertiesModule","0.0.0.0",208,98,1060,370,"Present"
"UnityEngine.RuntimeInitializeOnLoadManagerInitializerModule.dll",19128,"D9ACBA3DAF0FCEFF175E15352F8B579E2CCA138EA1F0D53352FED70A62C29A75","0465a915-51dc-4590-bc6b-79985ccc08bf","UnityEngine.RuntimeInitializeOnLoadManagerInitializerModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.ScreenCaptureModule.dll",20664,"E5DB91CD11F11F3C6DBB7671A0E9276F0967D4B76C9AC97C66050FF5DF8082D0","770bf7fe-4fdf-4a77-b37b-e574e6d5b10a","UnityEngine.ScreenCaptureModule","0.0.0.0",2,2,12,12,"Present"
"UnityEngine.ShaderVariantAnalyticsModule.dll",19128,"2678F4CF9DDB19CD4817BF5DBB8F0EAA967B8F9CF89F79279A626B325644255E","1e51e84f-601a-47c7-a88c-5bf8fc9d931a","UnityEngine.ShaderVariantAnalyticsModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.SharedInternalsModule.dll",30392,"9708DCE1C514B039F9FD51636595ECF05E9AD8AB68C4489E5E44EBD8D5E0782E","93c3ba8a-4d9d-4713-908d-0a4baa34b9cb","UnityEngine.SharedInternalsModule","0.0.0.0",40,0,137,0,"Present"
"UnityEngine.SpriteMaskModule.dll",23224,"F160CA5C181DA847889FD19916854BFE5DAEE1F1383F52F01BD486FD002C1B2C","842ffe1f-9412-4ba3-a8db-0530f47a9072","UnityEngine.SpriteMaskModule","0.0.0.0",3,2,43,31,"Present"
"UnityEngine.SpriteShapeModule.dll",26296,"D3E306F1E7D4CCDF60C95FDFF63621A69DA762974E4F060C334FB60A63B7A9DC","01b250a0-3078-41bc-b804-29b3997e2c4c","UnityEngine.SpriteShapeModule","0.0.0.0",8,7,48,59,"Present"
"UnityEngine.StreamingModule.dll",20664,"5AFFDC3924288012EB4D59B44DF4FDC4C2462FDE19ED0DCD683C3D627D313535","a22ce537-a148-45eb-9d97-315925561a2b","UnityEngine.StreamingModule","0.0.0.0",1,1,11,7,"Present"
