fileName,size,sha256,mvid,assemblyName,assemblyVersion,typeCount,publicTypeCount,methodCount,publicMemberCount,status
"System.Threading.Tasks.Extensions.dll",5120,"96150ABDCA5DF4446B376560E069D59B3550212DEDA8CBDD316272F6B834F597","531f1a1d-f612-4ccb-ae13-196f90fe00c4","System.Threading.Tasks.Extensions","4.2.0.0",0,0,0,0,"Present"
"System.Transactions.dll",35328,"EF7B63B133BF3F0150E13AA2E1B21628DDBDCDB5A949C11E185743D696FAE9EE","41ef770f-90fd-46f0-9722-c67700ba3e6a","System.Transactions","4.0.0.0",49,39,242,201,"Present"
"System.Xaml.dll",187904,"F277C367D8F2D99E8C3B9DE56FFA73F40D5F2DBEE89195C28DE925AE90F74035","4c86a7f3-cb57-4d6b-a740-a0668483f006","System.Xaml","4.0.0.0",212,106,1605,994,"Present"
"System.Xml.dll",3160064,"50F029487999D62B805A4042831F6CA6FAA62D110D82F2381BA5775E5557C438","5e162371-fcb1-4d1f-903e-4090d078ee23","System.Xml","4.0.0.0",1681,315,17197,3975,"Present"
"System.Xml.Linq.dll",136704,"14C33AD41219BC7DE05D089F75AB5F25A570D899E3DB2186E2B860DFB76826AD","8c52de2e-14a9-4ac5-91c3-4281c457f80c","System.Xml.Linq","4.0.0.0",105,26,991,432,"Present"
"Telepathy.dll",21504,"0A881F5DCBDD54F26813B6348ABF13BD2182F32B703D27A594FAC124A96AD0C6","bcebd479-e678-4bc7-ba79-a426cd32c813","Telepathy","0.0.0.0",25,12,69,80,"Present"
"ToString.dll",4608,"B5ECB0A55B9488C7B02CE1EC5E8796961C60301A8E833C32D6B8400A8372D57D","40788e31-8714-431a-a733-7142b9bdf444","ToString","1.11.1.0",2,2,2,2,"Present"
"UniTask.Addressables.dll",12800,"9940E10DF8A58581AA849D11E6DA0256A3B45BEF058A4BB175C109453B6B0360","d590b044-b9eb-414c-a33f-aafb307c3e76","UniTask.Addressables","0.0.0.0",11,2,44,12,"Present"
"UniTask.dll",566272,"8F0F9A7AEDC81A1F26BC3528D091ED8F7A4B62021778E592FA506AC1349A8253","ea3dcbd4-e51c-4c23-a35c-6923f6e762c5","UniTask","0.0.0.0",619,300,3539,1425,"Present"
"UniTask.DOTween.dll",4096,"07054A453558B858C3E3214E3E73FBD2AE2499FFE734BA3E65E83E3CD0BD7E77","504e84b7-9ad3-4ad4-a40e-5e4af97b811f","UniTask.DOTween","0.0.0.0",2,0,2,0,"Present"
"UniTask.Linq.dll",701952,"E1E9B598736CFAD47D9BB57D7120FD9AC1CB477F5665B999D257D77525ECE00B","d6be9b2a-8060-4936-86c4-92376c8dcce3","UniTask.Linq","0.0.0.0",569,2,2441,476,"Present"
"UniTask.TextMeshPro.dll",13312,"D9DB5FAE93A61D2EB126D8728996300257538F391C0FED7B30775FA235774707","99fbbd00-e0ea-4937-9cca-e141640ceb3a","UniTask.TextMeshPro","0.0.0.0",8,1,55,47,"Present"
"Unity.2D.Animation.Runtime.dll",88064,"85F5FA67619323A4EDE8FF68091E7E1F73B6534EE539853BF20CF25EDD11A276","2a71a92b-e2c7-4e99-b695-dff55dcbba67","Unity.2D.Animation.Runtime","0.0.0.0",93,9,467,76,"Present"
"Unity.2D.Common.Runtime.dll",47616,"57AC042EF9E65DF3BBF50B0AEF5A7FBAB2DB3256E36CA9C1E083829CDC9A928E","0e10e082-1f34-4ee1-9d56-5119f659b749","Unity.2D.Common.Runtime","0.0.0.0",42,0,147,0,"Present"
"Unity.2D.IK.Runtime.dll",27648,"F5FA6295E9BD7CC06B6679018E2E28E80EBC01D10D116C59ABF4BA7CAF53AA84","7a13fbe5-ff7a-4a1c-bd2a-787502bc4e8c","Unity.2D.IK.Runtime","0.0.0.0",23,12,158,101,"Present"
"Unity.2D.PixelPerfect.dll",12800,"884756B28BFD354516C0736CA3BDD9572E9DFE8832EEBD29393E764251119CA5","e6b04c79-2caf-423b-967e-b897bbddf7b0","Unity.2D.PixelPerfect","0.0.0.0",9,2,54,30,"Present"
"Unity.2D.SpriteShape.Runtime.dll",112640,"16EE7D2EC24114919CC94E3ECC1E723A8B6B0422269528518D3C708148BB94B4","ea3b946b-dc6c-426e-9667-6ec2df021b64","Unity.2D.SpriteShape.Runtime","0.0.0.0",68,16,503,190,"Present"
"Unity.2D.Tilemap.Extras.dll",34304,"50D9D8C42F03BCA73712A5F4BFFCF943D62A8962EC10B732C569DFE12BE25EE3","b112ddc0-060c-4785-af87-03ee08896ff8","Unity.2D.Tilemap.Extras","0.0.0.0",35,18,126,148,"Present"
"Unity.Addressables.dll",116224,"26B6A6D6CEB8175F1EE9A5CCA076C97F87F0A7F6906602BAF0120884D527E65E","6031fbfc-a0c9-4867-9b42-52888fe874f6","Unity.Addressables","0.0.0.0",103,31,647,345,"Present"
"Unity.Animation.Rigging.dll",114176,"C5EAF2E855615D7A05578643E641406B1782EB5959CE24E671BF48220943CB6D","bfc16969-2011-4f1e-b805-f0535e760014","Unity.Animation.Rigging","0.0.0.0",140,113,817,1033,"Present"
"Unity.Animation.Rigging.DocCodeExamples.dll",6144,"D26FEF69715AAA9E668543D6880C1D93B54B2FA05A3251376EF164CEE7219BC6","a37c198f-3cfa-40bd-87df-81d778877103","Unity.Animation.Rigging.DocCodeExamples","0.0.0.0",7,2,9,2,"Present"
"Unity.Burst.dll",317440,"D85BC489FE45380444EBCC6E9E1F3538F35EDCFD1CCC6D2060718DC5C4250572","32f163e3-59e2-472a-a58d-b75762062fb4","Unity.Burst","0.0.0.0",91,42,3641,3786,"Present"
"Unity.Burst.Unsafe.dll",5632,"9D9C1FF52411DECBEE5D9F0D1CD61EBEAA222077AA77A52101EA3DEBAFAE98E2","9eaa2e25-81d1-45ae-9c55-5d2492ea3922","Unity.Burst.Unsafe","4.0.5.0",3,0,37,0,"Present"
"Unity.Collections.dll",452096,"57FFD3A2E6BC7433B3CAB0B2A9F2B85C53D7FCC11FA5CEFC3712A873D23D923D","a07b3b57-70fe-48c5-bfe7-8bba3e11f552","Unity.Collections","0.0.0.0",343,196,3535,3367,"Present"
"Unity.Collections.LowLevel.ILSupport.dll",5120,"FF50383F807F9692E4913B97E47D86FEFCB8FAA33D6D48CD3E3FD6FC7FFB448D","9a61fa17-be5d-4b3e-9a42-684e9de45e94","Unity.Collections.LowLevel.ILSupport","0.0.0.0",6,0,4,0,"Present"
"Unity.Formats.Fbx.Runtime.dll",7168,"0FBACE486304E01AB3A9070791EF6DB2C9DCF585ECF9E0F3DBA055D259354FC5","81c1025a-4bc7-4567-a969-e627f012e56e","Unity.Formats.Fbx.Runtime","0.0.0.0",8,0,21,0,"Present"
"Unity.InputSystem.dll",1131008,"30BD2F2BE80993F16BAEBE0ACFFFCF16A10503019DACBFEBEC2E71990000521C","bb1d7178-9dfa-4804-949d-f342cda79ac3","Unity.InputSystem","1.14.0.0",650,334,5838,4887,"Present"
"Unity.InputSystem.ForUI.dll",17408,"559C7ABA82D1E518564C643EE7A8472CE776AF45A84B4529D81C631C62B9C0CF","8ff5f6b9-6658-4928-bbec-56e44229b62e","Unity.InputSystem.ForUI","0.0.0.0",8,0,45,0,"Present"
"Unity.InternalAPIEngineBridge.001.dll",7168,"17F48CC354BF2714635D8DDB2AA22D67F9F1CC51D9EB30CDED9241793E729179","5285b8cd-a925-4146-bacf-a159238e785f","Unity.InternalAPIEngineBridge.001","0.0.0.0",7,0,16,0,"Present"
"Unity.InternalAPIEngineBridge.013.dll",6144,"B1ABA7A2A0FFAA91EDA238FEDB628A72B7FFA9BC5C97A86D12ACA86240006F88","c1f8489f-10c7-484b-ab0e-c0dcac4a2815","Unity.InternalAPIEngineBridge.013","0.0.0.0",7,0,8,0,"Present"
"Unity.Localization.dll",314368,"1990802979382E3BA5E32C14845C98D853D3F07AA3DA790C385999C2B2CC2EAE","63bbc300-b068-49a6-86f8-186edb574a26","Unity.Localization","0.0.0.0",384,264,2167,1657,"Present"
"Unity.Mathematics.dll",752640,"B543992F026A90B6DDBC5F00E5F2D726E2DC764A8E5B94874CBA8DAE06580649","1c39a4e2-33be-41b2-a8b6-9db4023f4a26","Unity.Mathematics","0.0.0.0",103,78,9427,12604,"Present"
"Unity.MemoryProfiler.dll",7168,"36136A274AD45188CA98A5C78691F52A255E2C0FD30802F4C61E3A531AA3CA68","72b0c81e-0036-47d2-af46-7f0025c70db8","Unity.MemoryProfiler","0.0.0.0",8,1,10,2,"Present"
"Unity.Multiplayer.Center.Common.dll",10752,"B9CFFEF508CF74F15ACDA8B99BF32CB4644CAF203C891A349C28706A3EB0DF23","bd39a30b-676b-4dba-ba44-e6ac95ab5cff","Unity.Multiplayer.Center.Common","0.0.0.0",21,16,29,96,"Present"
"Unity.Polybrush.dll",47616,"56B5965E09EA386F574DF135E2A056320FC2AB4D4DA09E6679C981C364F17069","db82ae63-e67c-4c09-9a71-4c846e52b95b","Unity.Polybrush","0.0.0.0",50,5,222,37,"Present"
"Unity.Postprocessing.Runtime.dll",163840,"2C2B90171DCE132A40E4B3B217B317820669A8DFA9E897ECE320686A27460F8A","6921ba3a-3977-4149-896c-11f02a506ca9","Unity.Postprocessing.Runtime","0.0.0.0",144,91,609,667,"Present"
"Unity.ProBuilder.Csg.dll",19456,"542CAD1D7C56EE3F76D04390725D42DA5A7EBAF40DF02543E7DA58A2F37E20FE","5712a7c2-0815-4d82-bff2-5dac71459b97","Unity.ProBuilder.Csg","0.0.0.0",16,0,84,0,"Present"
"Unity.ProBuilder.dll",403968,"7E437BBA9CEB854A0D95B1FBD9646B87944579CB84A76B5B4A33E53AB29B61C0","4887b850-2140-4665-b367-2c40a800ece4","Unity.ProBuilder","0.0.0.0",208,77,1528,744,"Present"
"Unity.ProBuilder.KdTree.dll",21504,"144D293DCE2EF6EFE01174F3C4BC3CA4D8A0840A4666661D4C975DB343D2990F","97cc23fa-4afd-4ff8-b6c1-ec582581dbdc","Unity.ProBuilder.KdTree","0.0.0.0",22,0,141,0,"Present"
"Unity.ProBuilder.Poly2Tri.dll",40448,"30F200C963334072C1D6868070B6E4A348BDFBAD2E72B03411C0D373DC425FE3","2886f8c4-9893-4f3f-8649-ca7e2454a8ea","Unity.ProBuilder.Poly2Tri","0.0.0.0",38,0,262,0,"Present"
"Unity.ProBuilder.Stl.dll",14336,"AFE96D57ECF68F5F0B1BD41F58350CDE299F6EA467FDDF18B5D5E25009B47E81","4c698d61-adb8-401a-a1f2-8f7b5672b9eb","Unity.ProBuilder.Stl","0.0.0.0",12,1,29,3,"Present"
"Unity.Profiling.Core.dll",10240,"4C02568B49CF04DF6DBB57B3ECA62383A449FA523D9F68781FAB2764B694854A","18cffcf4-1514-46ee-a153-9ef48176bdc5","Unity.Profiling.Core","0.0.0.0",17,9,43,36,"Present"
"Unity.Rendering.LightTransport.Runtime.dll",305664,"57197A67C5DABFE26EAE7898F0A5B6C2CB4A816CAA7D82B0CD4EBB4B8225468B","9b91052f-5dbd-4353-9b64-e08583ba3bd1","Unity.Rendering.LightTransport.Runtime","0.0.0.0",99,0,389,0,"Present"
"Unity.RenderPipeline.Universal.ShaderLibrary.dll",9216,"94036C321B095DB5883594782521E4CF99B894951D363314314764EC7519043D","7553f9f4-5b00-4b25-8d45-94b37c3c45d4","Unity.RenderPipeline.Universal.ShaderLibrary","0.0.0.0",23,18,2,107,"Present"
"Unity.RenderPipelines.Core.Runtime.dll",851456,"333AE45DC71873C8F4C1AD4E3AA7377007579038D406BF1C67BB4964845C7048","5a03a0ff-b59a-4801-86d8-0b66f7c8c243","Unity.RenderPipelines.Core.Runtime","0.0.0.0",719,409,4915,3973,"Present"
"Unity.RenderPipelines.Core.Runtime.Shared.dll",5632,"1C3A8CDAFDDDD87F68D9FFFF9A89B029738F717D0A89396A8F2DCA596C94D155","ffb634d5-03b9-482e-af77-3e5fecd7697e","Unity.RenderPipelines.Core.Runtime.Shared","0.0.0.0",6,0,3,0,"Present"
"Unity.RenderPipelines.Core.Samples.Runtime.dll",18432,"C7E750C5EEADEBEF201E593568249E3DE3D1A8058293EBFB43D875043D93C2E1","23a11c2b-d002-45a0-942f-f5d04a95376f","Unity.RenderPipelines.Core.Samples.Runtime","0.0.0.0",18,9,51,59,"Present"
"Unity.RenderPipelines.Core.ShaderLibrary.dll",5120,"5261E6B0011A605730024BCC7C95FCF4C9C896DFFF46731D7009D50EA995D82A","2d99017c-5251-42b2-b65b-3d85e2171abc","Unity.RenderPipelines.Core.ShaderLibrary","0.0.0.0",6,0,3,0,"Present"
"Unity.RenderPipelines.GPUDriven.Runtime.dll",209920,"E08DD963A9928B20704592CBA522BC5894A367508F5B3A5FCAF5AC78B38E0917","72c98602-75ab-4b60-9420-81536250b162","Unity.RenderPipelines.GPUDriven.Runtime","0.0.0.0",220,13,839,69,"Present"
"Unity.RenderPipelines.ShaderGraph.ShaderGraphLibrary.dll",5120,"0D5E4631D34FC127DF53CA3563FDDE517F6DD46766DA6C40FB432A05D9D295F6","56cb35a6-c04c-4eeb-ad0c-841cd7f3df68","Unity.RenderPipelines.ShaderGraph.ShaderGraphLibrary","0.0.0.0",6,0,3,0,"Present"
"Unity.RenderPipelines.Universal.2D.Runtime.dll",251392,"5397CC99C084083EB9CB8AA270F92F2FFB7D21F460E73BC91F544DCEEB68351C","ea331672-e92c-4b0a-b093-ab36e77f36af","Unity.RenderPipelines.Universal.2D.Runtime","0.0.0.0",189,25,1055,242,"Present"
"Unity.RenderPipelines.Universal.Config.Runtime.dll",5632,"D0694A18779936B7ADB4C66503D7D4E1FCBDDBA6918CED9DBDE8215463C64F9E","49052664-a6e5-4e54-8c48-07ae069be06f","Unity.RenderPipelines.Universal.Config.Runtime","0.0.0.0",6,1,2,3,"Present"
"Unity.RenderPipelines.Universal.Runtime.dll",795136,"73DDE544FB79D593A730D408F56EE5F2A674BC49A5EF422D986759FBBE0FE179","957eab85-4055-474d-9dd0-19c944c1356a","Unity.RenderPipelines.Universal.Runtime","0.0.0.0",559,181,3164,2149,"Present"
"Unity.RenderPipelines.Universal.Shaders.dll",5120,"D1A5CB38BCC9C69E44F6FECD82165ACF3C6DD81D92850A3F1128BEFDD7C53F37","cdf171fb-8c99-49d5-a8ce-dc58a29cc19d","Unity.RenderPipelines.Universal.Shaders","0.0.0.0",6,0,3,0,"Present"
"Unity.ResourceManager.dll",139776,"3F9231FC60EEB2A283A257268A98C0E0358791DA3B79FD89CA77469906E3A3FE","abd4c128-e960-4754-b336-39478817a09b","Unity.ResourceManager","0.0.0.0",136,55,907,432,"Present"
"Unity.ScriptableBuildPipeline.dll",9216,"DF14BD6DCBFC883B9D6885EC8C1FB7650F29D78D7F764A4C6AB275F9078773BA","dee7fcce-f204-471c-96bc-add1450ef29d","Unity.ScriptableBuildPipeline","0.0.0.0",7,2,26,28,"Present"
"Unity.TerrainTools.dll",5632,"79EA04290F3A1530246B392669DD85868D2A89F074C5BF5852467442B84EFC1B","d7c2424b-5186-44ca-b0f0-9b71115dc0f8","Unity.TerrainTools","0.0.0.0",6,1,5,4,"Present"
"Unity.TextMeshPro.dll",445952,"7FDAEADBF497817B082E87339977C15BF3B6F497564C8A5345B013DC3026C2C4","ddc93ba0-eef4-4c17-9d99-b9119422e234","Unity.TextMeshPro","0.0.0.0",196,135,1817,1959,"Present"
"Unity.Timeline.dll",128512,"3388846CD79F996602E31ABE1B8D802DA1F72C500828298F899474C102FF59CC","0df02611-025a-480f-b273-48e3820124a8","Unity.Timeline","1.0.0.0",126,57,886,575,"Present"
"Unity.VisualEffectGraph.Runtime.dll",103936,"8D1E0D1070929974C21599CBE5650F267AA387D12233A94057E4B33313FEC438","c84d997a-d370-4ab5-84fb-848d7b2e735f","Unity.VisualEffectGraph.Runtime","0.0.0.0",107,9,512,46,"Present"
"UnityEngine.AccessibilityModule.dll",51384,"C2FC6BEB85625AE498BC642AE2E9FCFB5B1D34496AE28A7B6CCFA9AF2C9E9EB9","c043cf59-272f-4171-b3fa-39a720cfb33e","UnityEngine.AccessibilityModule","0.0.0.0",24,8,325,112,"Present"
"UnityEngine.AIModule.dll",71352,"324E838C799E2F9D3682BFD895BECFAF4978F588DFA50778C58D876053D68C09","bd0e832a-fafc-4344-b6c6-74452564b7da","UnityEngine.AIModule","0.0.0.0",33,32,568,506,"Present"
"UnityEngine.AMDModule.dll",20152,"92E17B8451279DE09F9F98C29C0710062946B4266DADB76B2E28D9ED0F83B670","b195e8e5-68d6-43db-bab4-2089bcd9d9d5","UnityEngine.AMDModule","0.0.0.0",11,8,58,75,"Present"
"UnityEngine.AndroidJNIModule.dll",114360,"CFB5A5136C0C2ECD953DCB645660E73F71C728F69E867E67A67D84D42DA2E010","2d32daf8-8158-416c-a044-fc9c3e800346","UnityEngine.AndroidJNIModule","0.0.0.0",61,49,750,663,"Present"
"UnityEngine.AnimationModule.dll",212152,"13D5EC74F111BEAE0DED0EF2B37843F48641E5C97EA2D18D741B4F8C3A7F3814","f778bd89-abcf-4b36-9e5b-26b11d30068b","UnityEngine.AnimationModule","0.0.0.0",118,90,2035,1410,"Present"
"UnityEngine.ARModule.dll",20152,"E18397C363C247FED636F8F25DB36CDDF961E0643E4793A6FB2D587F92EDCA5E","c5ab2aff-b70f-43a3-8102-a0d9fc5be724","UnityEngine.ARModule","0.0.0.0",3,0,4,0,"Present"
"UnityEngine.AssetBundleModule.dll",37048,"3C0A94694634DBB52F2B573BD8DA5C44A759384E6942545D73CB900CDF05A55F","7727809f-0aa4-4cc1-8c76-8ed55cdf85ca","UnityEngine.AssetBundleModule","0.0.0.0",13,8,145,96,"Present"
"UnityEngine.AudioModule.dll",101048,"394CC2BD9F3187A7760D2BAB0FD53CC674869DC3AC3E55D4CCBFB62929708357","bd44cb86-a66d-45fb-8af2-ef214f3a84db","UnityEngine.AudioModule","0.0.0.0",62,46,892,644,"Present"
"UnityEngine.ClothModule.dll",30904,"76686965B073F979E4B7D4718D1949646F9B794B98BB70713358FF87E679EBD3","18c766d9-a245-4f5b-9448-ddffdabbe6a8","UnityEngine.ClothModule","0.0.0.0",3,3,123,98,"Present"
"UnityEngine.ClusterInputModule.dll",22712,"9405E39103A33A7E1E5C60C5C1E5896B927602C98D87AEF858172D53F1E9327A","b25b7a00-60cc-4843-b032-de0628d1b740","UnityEngine.ClusterInputModule","0.0.0.0",2,2,23,17,"Present"
"UnityEngine.ClusterRendererModule.dll",21176,"7D1575CEB797BBE80FA56B24E4A2B9BCB45062C9D796978E447B93841C3DAD63","fed3627d-1f0a-4188-844b-c27b8ee01717","UnityEngine.ClusterRendererModule","0.0.0.0",2,2,17,14,"Present"
"UnityEngine.ContentLoadModule.dll",27320,"ECA2BA191189ACB427471DD0D7E64F3E1135DD854627E55BCBE36E06E30435EF","e30829c5-4979-4945-a11b-3b2bb8830063","UnityEngine.ContentLoadModule","0.0.0.0",8,7,66,47,"Present"
"UnityEngine.CoreModule.dll",1793720,"16A5DBDE6C9CFE9A666D6869C39CB315992E0A4C503C24EB52AA8F6979B9313B","bbe2d125-56b3-4749-9176-20425ebb4662","UnityEngine.CoreModule","0.0.0.0",1466,1115,14380,13548,"Present"
"UnityEngine.CrashReportingModule.dll",21176,"0A905DFA105700B50AC6F695587CE93773E47714BCA8BED9DAFFD69FA2CBA955","47815622-5235-4d15-934e-37eca5554a30","UnityEngine.CrashReportingModule","0.0.0.0",1,1,13,8,"Present"
"UnityEngine.DirectorModule.dll",36536,"DB668C7F4F237AAEABAFBB2BCA4C0C71044F65BA0C349A786A53C54B13D6C617","9742144c-4bf7-4518-9a6b-0e599c57824e","UnityEngine.DirectorModule","0.0.0.0",12,1,152,50,"Present"
"UnityEngine.dll",168632,"9E2B54E82A8545E54EBD12CE8D7F4B18369F479F74C9F091ED0A78D79A35D508","54c0e90b-0d4b-46b4-aab5-a518083a0477","UnityEngine","0.0.0.0",24,0,16,0,"Present"
"UnityEngine.DSPGraphModule.dll",28344,"7A90B4D1CBF159038206E318E5F17B3F8A41F10C9247DCB8C772B02613FD81E9","ab54b5e0-5967-4930-bb38-a4cbb16d66d0","UnityEngine.DSPGraphModule","0.0.0.0",10,0,73,0,"Present"
"UnityEngine.GameCenterModule.dll",40632,"79C7E4F85984DEC5FE1936D48FDD5CD137F58D8A8D19F27B013115B2C3E6B711","59271fa5-edae-4efe-b7a3-6e72d2a9549f","UnityEngine.GameCenterModule","0.0.0.0",22,19,205,278,"Present"
"UnityEngine.GIModule.dll",19128,"01591369A51D6150F87AC724A631E640CF4938F2E9C7F5848DEDAC55CD668E0F","0757508e-2748-4b32-93e9-7f331e98365a","UnityEngine.GIModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.GraphicsStateCollectionSerializerModule.dll",12472,"BA9169277B34CB6D26C2AA16C06697169AA34B7CF982505E5124B9FC3774B9A4","dc6d9885-3ac2-4377-a936-fa3b199bfd1c","UnityEngine.GraphicsStateCollectionSerializerModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.GridModule.dll",24760,"E605A3F242983E5A31DCFBA139B30CDA92291FFE3D985462FCE63E73908E30E4","61fd3f85-9fc4-42c6-ba8d-5e4bcb654e98","UnityEngine.GridModule","0.0.0.0",4,4,56,49,"Present"
"UnityEngine.HierarchyCoreModule.dll",89784,"C30B9530589199C417950355E6C957A30E95E9FF15B810E46623115E1B877D70","9479437f-343c-482a-b56e-8b6dec4b4f6a","UnityEngine.HierarchyCoreModule","0.0.0.0",55,28,714,404,"Present"
"UnityEngine.HotReloadModule.dll",19128,"062DE33CDB4831545D0C3E8E15EF49B4639E88E18F640DCC66E244356FD8ADAA","4be05bb4-7ecb-4fd9-b24d-2697b0b369cf","UnityEngine.HotReloadModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.ImageConversionModule.dll",25784,"DCF89B62D5CA54AD8C83B133210912C655CC8C24B7ACB61D052B9EA2A1DDFF22","e21f1b62-1ef0-4081-a915-72e767ccd469","UnityEngine.ImageConversionModule","0.0.0.0",1,1,41,21,"Present"
"UnityEngine.IMGUIModule.dll",204472,"7F71D3240E396B5E74505F234BB4B888F833BBE0789F56AA2F2524C61C9BBA14","fdc36d3d-8210-4999-92bd-c8ef7d63c84e","UnityEngine.IMGUIModule","0.0.0.0",74,35,1444,876,"Present"
"UnityEngine.InputForUIModule.dll",55480,"7455F20DA6886E9C315F7790493A0B2B4708AB62CDE33377E414D00986AFA322","7faad47f-f823-4e2e-b356-32f49de62217","UnityEngine.InputForUIModule","0.0.0.0",51,0,291,0,"Present"
"UnityEngine.InputLegacyModule.dll",40120,"ADCE4C864C88A145FA175A9A09FE773D17AA87C23CBDF705E2C142B591CBDA7F","8d7c7748-cd52-4805-92da-b3c89d10dacb","UnityEngine.InputLegacyModule","0.0.0.0",21,15,210,233,"Present"
"UnityEngine.InputModule.dll",22712,"15D6B9EAE61793FE738F253FB846EAE832CEC1ACB4E26DF9B5B642FBE6CDA331","b73bb86a-3574-4b30-8f67-014713349abf","UnityEngine.InputModule","0.0.0.0",6,0,29,0,"Present"
"UnityEngine.JSONSerializeModule.dll",21688,"9237811754146086B3D148E76F20D468A2B932EC2C4D1782D2CB7ED8440AB602","e38da349-663e-4866-99b7-77645d00fff9","UnityEngine.JSONSerializeModule","0.0.0.0",1,1,9,5,"Present"
"UnityEngine.LocalizationModule.dll",21688,"6E07F153411A2AFAE6C47FADC4BBAA983A8A9F5FFA66282A3764B3353851A5DC","2b225e92-de0c-4413-982a-0cc52bb0e77a","UnityEngine.LocalizationModule","0.0.0.0",1,1,14,9,"Present"
"UnityEngine.MarshallingModule.dll",62136,"E556637D5857C121634D3CE4A80C57ADAEB13678693312A5C8AA59EB695DEA16","9849602e-a238-4b9d-8449-003f5b5842f7","UnityEngine.MarshallingModule","0.0.0.0",69,0,489,0,"Present"
"UnityEngine.MultiplayerModule.dll",14008,"3A8AB33F84F3BD48D61A6DC2E336D75E7FA4BE50B8B0882DFF3B3E3EC320812C","4e8f1227-0380-4ce5-b47d-6ef80dfdc7fe","UnityEngine.MultiplayerModule","0.0.0.0",4,0,6,0,"Present"
"UnityEngine.NVIDIAModule.dll",32952,"71853550E788FCD6B4B6E686A595632E301E155D5200337B14287D0721D520E7","4fc9c5a0-8876-4777-93d3-13b188115f3e","UnityEngine.NVIDIAModule","0.0.0.0",19,12,139,143,"Present"
"UnityEngine.ParticleSystemModule.dll",165048,"0DB8C0E28F8DA3871E39FEBF7127AE31E636728BB79894F270008F2D2C479D2E","cdddca03-226d-4312-9a4e-35c658903c16","UnityEngine.ParticleSystemModule","0.0.0.0",116,90,1787,1919,"Present"
"UnityEngine.PerformanceReportingModule.dll",19640,"709B256A2DE1A37BF4C0C0A324743AED96B00EEAD5315625911732DF15EF7732","d2f99f13-15a1-42ee-9f04-6747892ec7c8","UnityEngine.PerformanceReportingModule","0.0.0.0",1,1,3,5,"Present"
"UnityEngine.Physics2DModule.dll",198328,"85D379F1AE537215AAA508F9D8865F97634CE632F0519BA881E938BC61CEC164","a4c26e8c-e755-4180-94de-b41c76b610d4","UnityEngine.Physics2DModule","0.0.0.0",66,64,1763,1550,"Present"
"UnityEngine.PhysicsModule.dll",179896,"2CCF2CD614A218349D3A4113ABC1FB2B2397114362FF08B5BAB1F568D4C43CF3","ed846196-a5fe-42e4-8cab-f2974686bfcf","UnityEngine.PhysicsModule","0.0.0.0",96,84,1704,1703,"Present"
"UnityEngine.PropertiesModule.dll",147640,"8DC141E6371278B4E62357A3B9E64F2045A4DB1D296A4B84B31EA37E7899486C","69c06377-d392-4b6e-a197-d306658c301c","UnityEngine.PropertiesModule","0.0.0.0",208,98,1060,370,"Present"
"UnityEngine.RuntimeInitializeOnLoadManagerInitializerModule.dll",19128,"D9ACBA3DAF0FCEFF175E15352F8B579E2CCA138EA1F0D53352FED70A62C29A75","0465a915-51dc-4590-bc6b-79985ccc08bf","UnityEngine.RuntimeInitializeOnLoadManagerInitializerModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.ScreenCaptureModule.dll",20664,"E5DB91CD11F11F3C6DBB7671A0E9276F0967D4B76C9AC97C66050FF5DF8082D0","770bf7fe-4fdf-4a77-b37b-e574e6d5b10a","UnityEngine.ScreenCaptureModule","0.0.0.0",2,2,12,12,"Present"
"UnityEngine.ShaderVariantAnalyticsModule.dll",19128,"2678F4CF9DDB19CD4817BF5DBB8F0EAA967B8F9CF89F79279A626B325644255E","1e51e84f-601a-47c7-a88c-5bf8fc9d931a","UnityEngine.ShaderVariantAnalyticsModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.SharedInternalsModule.dll",30392,"9708DCE1C514B039F9FD51636595ECF05E9AD8AB68C4489E5E44EBD8D5E0782E","93c3ba8a-4d9d-4713-908d-0a4baa34b9cb","UnityEngine.SharedInternalsModule","0.0.0.0",40,0,137,0,"Present"
"UnityEngine.SpriteMaskModule.dll",23224,"F160CA5C181DA847889FD19916854BFE5DAEE1F1383F52F01BD486FD002C1B2C","842ffe1f-9412-4ba3-a8db-0530f47a9072","UnityEngine.SpriteMaskModule","0.0.0.0",3,2,43,31,"Present"
"UnityEngine.SpriteShapeModule.dll",26296,"D3E306F1E7D4CCDF60C95FDFF63621A69DA762974E4F060C334FB60A63B7A9DC","01b250a0-3078-41bc-b804-29b3997e2c4c","UnityEngine.SpriteShapeModule","0.0.0.0",8,7,48,59,"Present"
"UnityEngine.StreamingModule.dll",20664,"5AFFDC3924288012EB4D59B44DF4FDC4C2462FDE19ED0DCD683C3D627D313535","a22ce537-a148-45eb-9d97-315925561a2b","UnityEngine.StreamingModule","0.0.0.0",1,1,11,7,"Present"
"UnityEngine.SubstanceModule.dll",23736,"F4557EB0801327651A22B7DB3DF6B9E4AC781FFF6C983293F296658E7A7A8381","84cbe418-553b-491f-9912-18d639335f87","UnityEngine.SubstanceModule","0.0.0.0",8,8,52,113,"Present"
